Date,PageName,TrafficSource,TrafficType,Users,Sessions,BounceRate,SessionDurationSeconds,PagesPerSession,EngagementRate,ConversionRate,GoalCompletions,EventCount,PagePerformance
2025-11-21,Products,Organic Search,Organic,11,12,0.4928,486.21,2.22,0.5164,0.0296,0,39,Low Performing
2025-11-21,Contact,Social,Social,10,13,0.5238,255.41,1.0,0.4366,0.0511,0,81,High Performing
2025-11-21,Services,Organic Search,Organic,6,8,0.5327,112.66,3.3,0.4558,0.0707,0,68,Average Performing
2025-11-21,Pricing,Organic Search,Organic,6,7,0.5637,87.98,1.5,0.3765,0.0244,0,37,High Performing
2025-11-21,Services,Paid Search,Paid,4,5,0.3762,136.0,3.46,0.6629,0.0765,0,25,Average Performing
2025-11-21,Landing Page,Social,Social,9,13,0.4938,280.18,3.36,0.5294,0.071,0,122,Average Performing
2025-11-21,Blog,Direct,Direct,9,9,0.4391,194.82,2.62,0.5228,0.0848,0,60,Average Performing
2025-11-22,Blog,Direct,Direct,2,2,0.5646,265.55,1.68,0.4778,0.0554,0,11,Average Performing
2025-11-22,About,Direct,Direct,8,10,0.5687,189.29,1.37,0.4258,0.0303,0,62,High Performing
2025-11-22,Home,Organic Search,Organic,11,11,0.4531,67.56,4.82,0.5332,0.0637,0,99,Low Performing
2025-11-22,Products,Social,Social,2,4,0.4353,216.18,1.61,0.5673,0.0326,0,16,Low Performing
2025-11-23,Home,Direct,Direct,6,7,0.4867,133.8,2.73,0.5595,0.0612,0,51,Low Performing
2025-11-23,Checkout,Direct,Direct,2,4,0.4135,135.72,1.18,0.6426,0.0431,0,23,Average Performing
2025-11-23,Home,Direct,Direct,2,4,0.4444,71.5,4.87,0.5527,0.0519,1,44,Low Performing
2025-11-23,Pricing,Referral,Referral,3,5,0.4011,102.55,4.44,0.5873,0.0585,1,56,High Performing
2025-11-23,Home,Direct,Direct,5,6,0.4649,138.1,3.19,0.5007,0.0685,0,49,Low Performing
2025-11-23,Blog,Direct,Direct,2,6,0.6068,201.26,1.21,0.3813,0.0389,1,24,Average Performing
2025-11-23,About,Direct,Direct,8,9,0.5527,54.87,1.6,0.4447,0.0373,0,32,High Performing
2025-11-24,Products,Organic Search,Organic,10,12,0.5125,75.36,3.02,0.4121,0.0605,0,112,Low Performing
2025-11-24,Landing Page,Social,Social,2,2,0.4771,234.54,1.65,0.5485,0.0572,0,9,Average Performing
2025-11-24,Home,Referral,Referral,7,9,0.5515,57.83,1.58,0.4057,0.0515,0,37,Low Performing
2025-11-24,Home,Direct,Direct,2,3,0.5383,378.6,2.54,0.5359,0.0594,0,18,Low Performing
2025-11-24,Home,Social,Social,2,3,0.4587,238.32,4.21,0.5318,0.0624,0,32,Low Performing
2025-11-24,Home,Social,Social,1,1,0.5793,203.61,1.43,0.4314,0.0498,0,3,Low Performing
2025-11-25,Pricing,Organic Search,Organic,8,10,0.4864,213.66,2.93,0.5437,0.0564,2,70,High Performing
2025-11-25,Landing Page,Referral,Referral,5,6,0.5536,403.83,1.86,0.3921,0.0681,0,47,Average Performing
2025-11-25,Blog,Organic Search,Organic,4,5,0.3976,134.75,2.09,0.6292,0.0789,0,20,Average Performing
2025-11-25,Contact,Organic Search,Organic,4,5,0.5204,398.56,6.2,0.4605,0.0816,0,51,High Performing
2025-11-25,Checkout,Paid Search,Paid,6,8,0.5385,34.37,3.05,0.5072,0.0817,0,52,Average Performing
2025-11-25,Blog,Paid Search,Paid,9,13,0.4131,176.8,1.24,0.6282,0.0395,1,97,Average Performing
2025-11-26,Checkout,Paid Search,Paid,6,8,0.4904,175.1,4.47,0.5147,0.0722,0,86,Average Performing
2025-11-26,Home,Paid Search,Paid,4,4,0.403,231.17,4.84,0.6398,0.0759,0,53,Low Performing
2025-11-26,Home,Referral,Referral,7,7,0.4705,560.65,1.92,0.4956,0.0834,0,26,Low Performing
2025-11-26,Services,Social,Social,4,8,0.4581,150.25,2.94,0.5444,0.0658,0,79,Average Performing
2025-11-26,Home,Paid Search,Paid,5,5,0.4043,20.0,2.31,0.5937,0.0566,0,21,Low Performing
2025-11-26,Home,Organic Search,Organic,1,2,0.5001,289.28,1.62,0.4291,0.0154,0,16,Low Performing
2025-11-27,Landing Page,Paid Search,Paid,2,3,0.4992,22.13,5.09,0.5257,0.0697,1,43,Average Performing
2025-11-27,FAQ,Organic Search,Organic,8,10,0.5506,196.2,2.79,0.433,0.0766,1,66,Low Performing
2025-11-27,Contact,Direct,Direct,3,4,0.5622,99.49,3.34,0.4308,0.0444,0,24,High Performing
2025-11-27,Home,Social,Social,2,3,0.5204,363.49,2.02,0.4535,0.0568,0,20,Low Performing
2025-11-27,Services,Organic Search,Organic,8,10,0.5259,164.72,4.81,0.473,0.1002,0,130,Average Performing
2025-11-28,Pricing,Organic Search,Organic,1,4,0.453,39.84,3.19,0.5703,0.035,0,33,High Performing
2025-11-28,Blog,Social,Social,5,7,0.5768,99.83,2.76,0.4051,0.0232,1,38,Average Performing
2025-11-28,Products,Referral,Referral,2,3,0.4825,35.44,5.29,0.482,0.0712,0,36,Low Performing
2025-11-29,Landing Page,Referral,Referral,10,11,0.5022,50.06,1.0,0.5156,0.0142,0,43,Average Performing
2025-11-29,Home,Organic Search,Organic,11,11,0.4883,361.3,5.55,0.4887,0.1116,0,120,Low Performing
2025-11-29,Services,Referral,Referral,8,10,0.5921,213.7,1.0,0.4655,0.069,1,39,Average Performing
2025-11-29,Home,Organic Search,Organic,6,6,0.6114,199.31,1.0,0.3746,0.0525,1,9,Low Performing
2025-11-29,Products,Referral,Referral,10,10,0.4056,118.47,3.92,0.6018,0.0612,0,70,Low Performing
2025-11-29,Blog,Referral,Referral,7,7,0.5265,148.86,4.49,0.4591,0.0679,0,84,Average Performing
2025-11-29,Services,Referral,Referral,10,10,0.5487,102.9,3.21,0.4501,0.0453,0,77,Average Performing
2025-11-30,Home,Organic Search,Organic,1,3,0.5201,49.36,1.0,0.5032,0.0189,0,15,Low Performing
2025-11-30,Services,Referral,Referral,8,8,0.3332,499.08,5.7,0.6071,0.089,0,94,Average Performing
2025-11-30,Products,Direct,Direct,5,5,0.4422,157.99,8.54,0.4432,0.1213,0,83,Low Performing
2025-11-30,Services,Organic Search,Organic,9,12,0.4408,84.48,1.0,0.5902,0.0325,0,110,Average Performing
2025-11-30,Home,Paid Search,Paid,8,9,0.3895,99.31,2.92,0.5772,0.0481,0,49,Low Performing
2025-11-30,Blog,Social,Social,9,11,0.5713,300.59,1.26,0.3611,0.0471,0,19,Average Performing
2025-11-30,About,Referral,Referral,9,10,0.4016,89.01,1.07,0.6254,0.032,0,38,High Performing
2025-11-30,Contact,Paid Search,Paid,6,6,0.4976,252.75,1.28,0.3884,0.0307,0,38,High Performing
2025-11-30,Products,Paid Search,Paid,6,9,0.3956,84.91,4.61,0.6169,0.0424,1,97,Low Performing
2025-11-30,Products,Direct,Direct,3,5,0.3585,377.59,3.23,0.6332,0.0882,0,39,Low Performing
2025-11-30,Landing Page,Direct,Direct,4,5,0.5209,99.58,3.0,0.394,0.0727,1,31,Average Performing
2025-11-30,Services,Referral,Referral,2,6,0.5417,192.85,6.48,0.4687,0.0949,2,86,Average Performing
2025-12-01,Services,Organic Search,Organic,1,1,0.5136,262.32,1.0,0.5364,0.0474,0,3,Average Performing
2025-12-01,About,Organic Search,Organic,5,6,0.5581,366.7,1.5,0.4141,0.0716,0,28,High Performing
2025-12-01,Pricing,Referral,Referral,11,12,0.5064,67.05,1.6,0.4389,0.018,0,46,High Performing
2025-12-01,Landing Page,Organic Search,Organic,11,11,0.493,84.22,1.61,0.5699,0.0554,0,31,Average Performing
2025-12-01,Home,Social,Social,7,9,0.3993,331.19,3.37,0.5553,0.0632,0,71,Low Performing
2025-12-01,Blog,Social,Social,7,10,0.4895,33.9,3.8,0.5312,0.0429,0,61,Average Performing
2025-12-02,Services,Direct,Direct,10,11,0.5219,200.34,3.64,0.4366,0.0808,2,96,Average Performing
2025-12-02,Products,Organic Search,Organic,3,7,0.4258,147.82,1.97,0.5351,0.0348,0,55,Low Performing
2025-12-02,Pricing,Organic Search,Organic,11,12,0.3774,208.11,3.31,0.6139,0.0895,0,125,High Performing
2025-12-02,Pricing,Organic Search,Organic,11,13,0.4014,162.27,4.08,0.5955,0.065,0,73,High Performing
2025-12-02,Blog,Organic Search,Organic,9,10,0.493,392.55,1.0,0.4481,0.0345,1,38,Average Performing
2025-12-02,FAQ,Organic Search,Organic,9,10,0.5673,471.8,3.08,0.4217,0.0898,0,62,Low Performing
2025-12-02,Products,Organic Search,Organic,1,3,0.4304,133.39,1.87,0.55,0.0525,0,12,Low Performing
2025-12-02,About,Organic Search,Organic,7,8,0.5482,322.77,2.12,0.4897,0.0516,1,45,High Performing
2025-12-02,Home,Paid Search,Paid,2,3,0.5358,114.9,3.94,0.457,0.0681,0,26,Low Performing
2025-12-02,Landing Page,Direct,Direct,8,9,0.4409,277.67,1.0,0.5848,0.053,1,36,Average Performing
2025-12-03,Checkout,Referral,Referral,6,6,0.4912,210.75,4.13,0.5261,0.0538,0,63,Average Performing
2025-12-03,Blog,Organic Search,Organic,4,4,0.4825,221.83,2.26,0.4987,0.0593,0,33,Average Performing
2025-12-03,Landing Page,Direct,Direct,1,1,0.5563,113.76,2.06,0.4947,0.0437,0,4,Average Performing
2025-12-03,Checkout,Direct,Direct,3,6,0.4688,85.83,1.35,0.5639,0.033,1,37,Average Performing
2025-12-03,Landing Page,Organic Search,Organic,1,3,0.5392,45.96,4.61,0.4144,0.0783,0,38,Average Performing
2025-12-03,About,Referral,Referral,10,10,0.4703,91.04,2.29,0.5267,0.0,0,46,High Performing
2025-12-03,Landing Page,Organic Search,Organic,3,4,0.5134,126.99,1.26,0.4951,0.0202,0,19,Average Performing
2025-12-04,Home,Paid Search,Paid,4,6,0.4759,132.14,1.59,0.4809,0.0526,0,20,Low Performing
2025-12-04,Contact,Organic Search,Organic,7,10,0.5174,241.74,1.0,0.5018,0.0219,0,45,High Performing
2025-12-04,Home,Organic Search,Organic,5,6,0.4403,124.72,2.53,0.6337,0.0877,0,47,Low Performing
2025-12-04,Home,Direct,Direct,11,12,0.537,159.15,1.84,0.4615,0.03,1,33,Low Performing
2025-12-04,Contact,Direct,Direct,7,7,0.5021,172.57,2.28,0.495,0.0471,0,15,High Performing
2025-12-04,Home,Organic Search,Organic,2,2,0.4581,197.06,1.38,0.5268,0.059,0,4,Low Performing
2025-12-04,Landing Page,Paid Search,Paid,8,8,0.5731,57.37,1.56,0.4612,0.0163,1,36,Average Performing
2025-12-04,Landing Page,Organic Search,Organic,4,5,0.6182,57.67,1.43,0.3298,0.0522,1,22,Average Performing
2025-12-05,Contact,Organic Search,Organic,9,9,0.4893,77.91,1.2,0.4366,0.0549,1,26,High Performing
2025-12-05,Contact,Organic Search,Organic,5,6,0.5662,80.49,1.0,0.4206,0.0246,0,13,High Performing
2025-12-05,Home,Paid Search,Paid,11,11,0.6127,119.52,1.32,0.3033,0.0523,0,30,Low Performing
2025-12-05,Blog,Organic Search,Organic,5,7,0.3344,260.47,7.01,0.5649,0.1302,1,101,Average Performing
2025-12-06,Blog,Direct,Direct,2,4,0.5148,59.96,2.84,0.4833,0.0402,0,13,Average Performing
2025-12-06,Services,Referral,Referral,2,3,0.5115,289.75,4.46,0.5125,0.0467,0,23,Average Performing
2025-12-06,Products,Organic Search,Organic,8,11,0.4027,266.67,4.36,0.5667,0.0917,0,103,Low Performing
2025-12-06,FAQ,Social,Social,6,9,0.4978,71.86,1.66,0.497,0.0777,1,31,Low Performing
2025-12-06,Home,Referral,Referral,5,7,0.5077,183.5,1.99,0.4993,0.053,0,63,Low Performing
2025-12-06,Checkout,Social,Social,4,6,0.4828,299.11,2.77,0.5139,0.0445,0,31,Average Performing
2025-12-06,Services,Referral,Referral,7,7,0.4541,139.95,2.89,0.603,0.0694,2,66,Average Performing
2025-12-07,Checkout,Paid Search,Paid,6,6,0.528,161.65,1.63,0.4261,0.0256,0,40,Average Performing
2025-12-07,Services,Organic Search,Organic,6,8,0.4624,91.29,1.0,0.5278,0.034,0,25,Average Performing
2025-12-07,Home,Paid Search,Paid,5,5,0.491,200.91,3.59,0.5096,0.0475,0,35,Low Performing
2025-12-07,Products,Direct,Direct,11,12,0.4514,255.36,1.19,0.5697,0.0247,0,71,Low Performing
2025-12-07,Services,Direct,Direct,1,2,0.5442,70.67,1.0,0.4785,0.0395,0,1,Average Performing
2025-12-07,Home,Direct,Direct,1,6,0.5904,129.84,1.0,0.4732,0.022,0,29,Low Performing
2025-12-07,FAQ,Social,Social,9,11,0.5065,311.19,1.0,0.4829,0.0614,0,60,Low Performing
2025-12-07,Home,Organic Search,Organic,8,10,0.4207,226.06,5.2,0.5795,0.0701,0,85,Low Performing
2025-12-08,Home,Organic Search,Organic,2,6,0.4791,680.21,2.64,0.5584,0.0759,1,65,Low Performing
2025-12-08,Blog,Paid Search,Paid,3,5,0.5233,58.68,1.0,0.4333,0.0385,1,31,Average Performing
2025-12-08,Home,Direct,Direct,5,6,0.4862,145.89,2.62,0.6104,0.0424,0,45,Low Performing
2025-12-08,FAQ,Paid Search,Paid,10,10,0.4559,87.44,1.54,0.5735,0.0316,0,59,Low Performing
2025-12-08,Pricing,Organic Search,Organic,4,4,0.492,65.16,6.04,0.4537,0.0546,0,46,High Performing
2025-12-09,Products,Organic Search,Organic,6,7,0.4495,52.05,6.79,0.5179,0.1097,0,112,Low Performing
2025-12-09,FAQ,Social,Social,2,2,0.3946,196.84,4.51,0.6067,0.1085,0,19,Low Performing
2025-12-09,FAQ,Organic Search,Organic,10,10,0.4268,376.92,2.51,0.6013,0.0667,0,18,Low Performing
2025-12-09,Services,Social,Social,10,12,0.4595,360.42,1.51,0.4814,0.0727,1,70,Average Performing
2025-12-09,Services,Organic Search,Organic,5,5,0.4762,170.62,1.0,0.5378,0.0321,0,15,Average Performing
2025-12-09,Products,Paid Search,Paid,10,10,0.4977,252.76,3.28,0.4799,0.0595,1,58,Low Performing
2025-12-09,Contact,Paid Search,Paid,8,8,0.4361,80.02,1.0,0.5619,0.0007,0,20,High Performing
2025-12-09,Products,Organic Search,Organic,7,8,0.5534,392.96,7.1,0.3973,0.1594,2,92,Low Performing
2025-12-09,Products,Organic Search,Organic,7,8,0.4381,280.42,1.41,0.5866,0.0454,0,47,Low Performing
2025-12-09,Products,Organic Search,Organic,8,9,0.4763,132.21,5.97,0.4893,0.1032,2,95,Low Performing
2025-12-09,Contact,Referral,Referral,9,9,0.4655,93.23,2.8,0.4708,0.0664,1,67,High Performing
2025-12-09,Checkout,Referral,Referral,3,5,0.6062,326.93,1.09,0.3298,0.0771,1,27,Average Performing
2025-12-09,Pricing,Paid Search,Paid,1,2,0.5098,80.51,3.71,0.4315,0.0584,0,20,High Performing
2025-12-10,Pricing,Social,Social,10,11,0.4805,333.19,1.89,0.5635,0.0693,1,53,High Performing
2025-12-10,Landing Page,Paid Search,Paid,2,3,0.4428,175.38,2.33,0.5426,0.0429,0,15,Average Performing
2025-12-10,Blog,Paid Search,Paid,1,3,0.4157,166.88,3.58,0.5355,0.0762,0,20,Average Performing
2025-12-10,Services,Referral,Referral,9,9,0.5601,105.13,1.53,0.4176,0.0379,0,40,Average Performing
2025-12-10,FAQ,Organic Search,Organic,8,10,0.4328,84.42,1.0,0.6163,0.032,0,37,Low Performing
2025-12-11,About,Direct,Direct,2,3,0.5485,428.08,1.96,0.4667,0.0453,0,22,High Performing
2025-12-11,Home,Organic Search,Organic,8,8,0.4091,178.51,4.2,0.4939,0.0778,1,89,Low Performing
2025-12-11,Contact,Social,Social,9,9,0.41,573.59,4.02,0.6004,0.1014,0,64,High Performing
2025-12-12,FAQ,Social,Social,3,6,0.4471,224.49,3.4,0.5713,0.0744,0,45,Low Performing
2025-12-12,Contact,Social,Social,6,6,0.4687,160.76,4.42,0.5487,0.0622,0,62,High Performing
2025-12-12,Products,Social,Social,7,7,0.5399,26.12,1.87,0.4405,0.0398,1,25,Low Performing
2025-12-12,Home,Referral,Referral,5,5,0.542,193.4,4.89,0.4387,0.0733,1,45,Low Performing
2025-12-13,Services,Social,Social,6,7,0.415,283.61,1.1,0.5824,0.0462,0,22,Average Performing
2025-12-13,Home,Referral,Referral,1,2,0.5796,172.1,2.28,0.4441,0.0276,0,16,Low Performing
2025-12-13,Products,Social,Social,11,12,0.4871,379.89,4.46,0.4449,0.0382,0,130,Low Performing
2025-12-13,Services,Social,Social,1,1,0.4409,278.06,2.0,0.6942,0.0417,0,6,Average Performing
2025-12-13,Landing Page,Direct,Direct,6,6,0.4151,256.52,3.04,0.66,0.0132,0,51,Average Performing
2025-12-14,About,Organic Search,Organic,5,5,0.5511,70.68,1.83,0.4505,0.0069,0,25,High Performing
2025-12-14,Services,Organic Search,Organic,6,7,0.5098,147.04,1.0,0.5362,0.026,0,17,Average Performing
2025-12-14,Landing Page,Direct,Direct,11,12,0.5013,427.07,1.0,0.4916,0.0613,0,40,Average Performing
2025-12-14,Services,Direct,Direct,5,8,0.4118,367.44,1.69,0.6071,0.0647,0,34,Average Performing
2025-12-14,Products,Direct,Direct,9,9,0.595,153.25,1.36,0.3658,0.0431,0,48,Low Performing
2025-12-14,Home,Social,Social,11,12,0.5247,66.54,1.23,0.5086,0.0563,1,19,Low Performing
2025-12-15,Home,Direct,Direct,6,9,0.5346,85.11,2.81,0.4598,0.0583,2,45,Low Performing
2025-12-15,Pricing,Direct,Direct,2,3,0.4949,181.72,3.22,0.5466,0.0808,0,27,High Performing
2025-12-15,Pricing,Organic Search,Organic,4,8,0.5277,287.18,2.11,0.4439,0.0798,1,56,High Performing
2025-12-16,Home,Referral,Referral,6,7,0.5369,54.47,1.84,0.4194,0.0094,0,34,Low Performing
2025-12-16,Services,Organic Search,Organic,8,9,0.4075,171.49,1.0,0.5857,0.0619,0,44,Average Performing
2025-12-16,Products,Social,Social,5,6,0.4833,225.75,1.37,0.5623,0.0347,0,13,Low Performing
2025-12-17,About,Direct,Direct,5,6,0.533,405.39,1.0,0.4288,0.0463,1,11,High Performing
2025-12-17,Blog,Paid Search,Paid,8,9,0.5434,191.03,1.24,0.4588,0.0474,1,45,Average Performing
2025-12-17,Products,Direct,Direct,4,5,0.5797,106.39,1.93,0.3905,0.0533,0,39,Low Performing
2025-12-18,Contact,Direct,Direct,8,9,0.4423,92.35,2.72,0.5713,0.0365,0,10,High Performing
2025-12-18,About,Organic Search,Organic,4,4,0.6247,120.56,2.52,0.4051,0.04,0,7,High Performing
2025-12-18,Pricing,Social,Social,4,7,0.4915,284.5,2.57,0.4683,0.0282,0,61,High Performing
2025-12-18,Products,Organic Search,Organic,5,6,0.5677,177.46,5.69,0.3749,0.0831,0,61,Low Performing
2025-12-18,Home,Paid Search,Paid,2,2,0.5334,100.09,1.1,0.4725,0.0653,0,9,Low Performing
2025-12-18,Home,Social,Social,9,10,0.4611,183.37,1.98,0.4433,0.0522,1,66,Low Performing
2025-12-18,Pricing,Organic Search,Organic,10,12,0.4921,349.63,5.23,0.4866,0.1104,2,142,High Performing
2025-12-18,Home,Direct,Direct,5,5,0.4406,166.37,5.62,0.5753,0.0856,2,64,Low Performing
2025-12-19,Home,Organic Search,Organic,5,6,0.4582,184.83,1.8,0.5216,0.0152,0,22,Low Performing
2025-12-19,Landing Page,Social,Social,8,9,0.5621,111.67,2.58,0.3792,0.0542,1,64,Average Performing
2025-12-19,Services,Organic Search,Organic,9,10,0.3824,244.19,4.46,0.6764,0.0658,0,96,Average Performing
2025-12-19,Home,Paid Search,Paid,11,14,0.4964,124.88,2.01,0.5448,0.0367,0,112,Low Performing
2025-12-20,Pricing,Direct,Direct,7,7,0.4955,91.66,1.42,0.4969,0.0556,0,9,High Performing
2025-12-20,Services,Referral,Referral,1,1,0.4497,51.8,2.95,0.6466,0.0112,0,6,Average Performing
2025-12-20,Services,Paid Search,Paid,2,4,0.4257,110.86,5.27,0.5663,0.1106,0,48,Average Performing
2025-12-20,About,Organic Search,Organic,8,8,0.4557,167.93,6.92,0.5562,0.0903,0,133,High Performing
2025-12-20,Landing Page,Paid Search,Paid,6,9,0.5552,381.05,4.59,0.4601,0.0826,1,121,Average Performing
2025-12-20,Services,Direct,Direct,9,11,0.5686,42.58,2.7,0.4746,0.047,0,79,Average Performing
2025-12-21,Products,Paid Search,Paid,10,10,0.4385,83.95,1.85,0.5612,0.0214,1,34,Low Performing
2025-12-21,FAQ,Organic Search,Organic,5,5,0.4384,271.24,6.21,0.4932,0.1031,0,62,Low Performing
2025-12-21,Home,Direct,Direct,10,12,0.4276,265.63,4.19,0.6353,0.0678,1,77,Low Performing
2025-12-21,About,Organic Search,Organic,5,7,0.6433,48.35,1.0,0.3364,0.0417,0,4,High Performing
2025-12-21,Pricing,Direct,Direct,4,7,0.5162,126.86,4.01,0.4096,0.0624,1,66,High Performing
2025-12-21,FAQ,Organic Search,Organic,10,12,0.482,83.45,1.0,0.6049,0.0385,1,38,Low Performing
2025-12-22,FAQ,Direct,Direct,8,10,0.5126,392.61,3.35,0.5084,0.0775,0,80,Low Performing
2025-12-22,Services,Organic Search,Organic,7,7,0.4344,200.44,5.41,0.5813,0.0803,0,71,Average Performing
2025-12-22,Products,Organic Search,Organic,9,10,0.5246,113.17,2.29,0.4553,0.0614,0,68,Low Performing
2025-12-22,Home,Paid Search,Paid,4,4,0.4884,87.36,1.2,0.5424,0.072,0,8,Low Performing
2025-12-22,Home,Paid Search,Paid,6,8,0.535,77.51,3.03,0.4538,0.0461,1,77,Low Performing
2025-12-22,Landing Page,Referral,Referral,4,5,0.4886,38.05,2.87,0.4589,0.0434,0,37,Average Performing
2025-12-22,Home,Social,Social,4,7,0.5183,492.03,6.29,0.4523,0.1101,0,71,Low Performing
2025-12-23,Blog,Organic Search,Organic,9,9,0.6234,115.03,1.3,0.3801,0.043,0,42,Average Performing
2025-12-23,Blog,Organic Search,Organic,9,11,0.5225,35.92,2.29,0.4794,0.0482,0,84,Average Performing
2025-12-23,Checkout,Organic Search,Organic,6,7,0.5658,316.25,2.1,0.3767,0.0294,0,24,Average Performing
2025-12-23,Services,Organic Search,Organic,9,9,0.5862,141.95,4.29,0.4501,0.0673,0,84,Average Performing
2025-12-23,Pricing,Organic Search,Organic,11,13,0.568,53.85,2.18,0.4516,0.0551,0,85,High Performing
2025-12-24,Home,Referral,Referral,1,2,0.5552,51.46,2.06,0.4466,0.0275,0,5,Low Performing
2025-12-24,Home,Direct,Direct,4,4,0.4931,158.51,1.52,0.4754,0.0472,1,5,Low Performing
2025-12-24,Products,Organic Search,Organic,6,9,0.4526,201.42,1.81,0.5714,0.0276,0,33,Low Performing
2025-12-24,Checkout,Organic Search,Organic,3,3,0.585,92.76,1.0,0.4277,0.0155,0,19,Average Performing
2025-12-25,Blog,Organic Search,Organic,6,6,0.5049,36.85,2.39,0.4846,0.066,1,41,Average Performing
2025-12-25,Home,Referral,Referral,10,12,0.4905,136.07,1.9,0.4489,0.0531,0,107,Low Performing
2025-12-25,About,Organic Search,Organic,9,10,0.4415,149.14,8.21,0.5826,0.1075,0,184,High Performing
2025-12-25,Services,Paid Search,Paid,9,10,0.5203,233.73,3.18,0.4557,0.0627,0,122,Average Performing
2025-12-25,Home,Organic Search,Organic,10,12,0.4729,112.91,2.9,0.4934,0.0516,1,30,Low Performing
2025-12-26,Home,Paid Search,Paid,2,4,0.5396,121.11,1.0,0.4473,0.0271,0,14,Low Performing
2025-12-27,About,Paid Search,Paid,4,5,0.515,118.48,1.0,0.5047,0.0191,0,14,High Performing
2025-12-27,Products,Referral,Referral,5,6,0.5305,186.88,4.83,0.443,0.1265,0,78,Low Performing
2025-12-27,Home,Referral,Referral,6,8,0.5445,114.36,6.84,0.4593,0.114,1,98,Low Performing
2025-12-27,FAQ,Direct,Direct,6,7,0.3935,482.09,2.39,0.5927,0.0785,0,33,Low Performing
2025-12-27,Products,Direct,Direct,9,9,0.5087,211.13,1.6,0.4724,0.0341,1,40,Low Performing
2025-12-28,Checkout,Referral,Referral,10,14,0.4293,103.77,2.02,0.546,0.0233,1,59,Average Performing
2025-12-28,Home,Organic Search,Organic,5,5,0.4553,340.12,1.1,0.6042,0.0383,1,18,Low Performing
2025-12-28,Products,Organic Search,Organic,10,12,0.4842,163.27,2.1,0.5039,0.0407,0,71,Low Performing
2025-12-28,About,Paid Search,Paid,9,9,0.4636,44.5,6.41,0.5608,0.1,2,110,High Performing
2025-12-29,Blog,Direct,Direct,7,8,0.4874,33.93,2.26,0.5397,0.0688,0,24,Average Performing
2025-12-29,Home,Organic Search,Organic,5,7,0.3958,122.27,2.78,0.6288,0.0654,0,31,Low Performing
2025-12-29,Services,Paid Search,Paid,7,8,0.4839,117.13,5.09,0.488,0.0549,0,77,Average Performing
2025-12-29,About,Social,Social,2,2,0.4436,127.33,8.02,0.5379,0.1264,0,27,High Performing
2025-12-29,Landing Page,Direct,Direct,1,2,0.5004,385.87,2.87,0.4651,0.0785,0,19,Average Performing
2025-12-30,Landing Page,Organic Search,Organic,6,6,0.4551,93.41,5.56,0.5733,0.1108,0,86,Average Performing
2025-12-30,Pricing,Paid Search,Paid,7,9,0.468,521.78,1.89,0.5063,0.042,0,43,High Performing
2025-12-30,Checkout,Paid Search,Paid,4,6,0.5181,86.86,1.05,0.4352,0.0438,1,14,Average Performing
2025-12-31,Blog,Paid Search,Paid,9,11,0.5063,255.12,1.0,0.4953,0.0253,3,52,Average Performing
2025-12-31,Products,Direct,Direct,5,6,0.5009,304.38,3.5,0.4399,0.0373,0,58,Low Performing
